time,t,fricv,shtfl,sp,u10,v10
2020-11-13 13:00:00,274.7622,0.29,-5.0,97310.0,-2.5128145,2.1966724
2020-11-13 14:00:00,277.06274,0.35,61.0,97310.0,-1.290514,3.4454231
2020-11-13 15:00:00,279.40454,0.35,91.0,97330.0,-0.5107012,3.5728836
2020-11-13 16:00:00,281.69928,0.29,124.0,97310.0,0.57282543,2.6226425
2020-11-13 17:00:00,282.87256,0.29,110.0,97270.0,2.5085726,1.0330296
2020-11-13 18:00:00,283.45728,0.16,100.0,97130.0,0.8186197,0.6249962
2020-11-13 19:00:00,283.46014,0.23,60.0,97140.0,1.891304,0.9960823
2020-11-13 20:00:00,282.26068,0.25,10.0,97150.0,2.683216,0.41337204
2020-11-13 21:00:00,281.05176,0.09,-7.0,97180.0,2.0294342,0.1592331
2020-11-13 22:00:00,279.5832,0.15,-23.0,97260.0,2.8417788,-0.3203678
2020-11-13 23:00:00,278.2445,0.07,-8.0,97340.0,2.1809187,-0.69581985
2020-11-14 00:00:00,277.4289,0.04,0.0,97390.0,1.2652054,-0.5551586
2020-11-14 01:00:00,276.78918,0.04,-3.0,97380.0,1.0681095,-0.8677769
