,time,t,fricv,shtfl,sp,u10,v10
251,2021-01-11 11:00:00,266.59686,0.13,-5.0,100630.0,0.37973022,1.9438992
252,2021-01-11 12:00:00,267.09277,0.02,0.0,100620.0,0.5175619,0.6385441
253,2021-01-11 13:00:00,268.0871,0.04,-1.0,100590.0,0.16963673,0.7973881
254,2021-01-11 14:00:00,269.61475,0.13,28.0,100620.0,0.83600426,1.151495
255,2021-01-11 15:00:00,271.2948,0.1,35.0,100630.0,0.86932945,0.34962082
256,2021-01-11 16:00:00,274.74158,0.08,60.0,100640.0,0.48950958,0.5220318
257,2021-01-11 17:00:00,276.40735,0.08,58.0,100470.0,-0.56082535,-0.30863
258,2021-01-11 18:00:00,276.2187,0.12,81.0,100350.0,-1.0708609,0.117837906
259,2021-01-11 19:00:00,276.06598,0.13,79.0,100280.0,-1.2630768,0.14136696
260,2021-01-11 20:00:00,275.12457,0.17,57.0,100200.0,-1.8993921,-0.38185024
261,2021-01-11 21:00:00,273.36218,0.05,-1.0,100220.0,-0.43662357,-1.0372362
262,2021-01-11 22:00:00,272.84436,0.05,-2.0,100180.0,-1.4829807,-0.104925156
263,2021-01-11 23:00:00,272.37537,0.02,-1.0,100160.0,0.009419441,0.5681057
264,2021-01-12 00:00:00,272.33038,0.07,0.0,100140.0,0.60958385,1.6686907
265,2021-01-12 01:00:00,271.67612,0.16,-2.0,100150.0,1.2609863,1.8659678
266,2021-01-12 02:00:00,270.27496,0.17,-13.0,100100.0,1.3915787,2.1758757
267,2021-01-12 03:00:00,269.33783,0.11,-7.0,100070.0,1.1737747,1.583497
268,2021-01-12 04:00:00,268.67624,0.08,-5.0,100040.0,1.5489464,0.9357977
269,2021-01-12 05:00:00,267.89267,0.04,-2.0,99990.0,0.7045593,1.17414
270,2021-01-12 06:00:00,267.1923,0.05,-3.0,99950.0,0.1156044,1.6140528
271,2021-01-12 07:00:00,266.79144,0.08,-6.0,99970.0,0.4176445,1.8767366
